model_name,split,calibration_mode,label,bin,bin_left,bin_right,count
late_probability_concat,test,temperature_scaled,CD,4,0.4,0.5,122
late_probability_concat,test,temperature_scaled,CD,5,0.5,0.6000000000000001,77
late_probability_concat,test,temperature_scaled,CD,6,0.6000000000000001,0.7000000000000001,70
late_probability_concat,test,temperature_scaled,CD,7,0.7000000000000001,0.8,69
late_probability_concat,test,temperature_scaled,CD,8,0.8,0.9,74
late_probability_concat,test,temperature_scaled,CD,9,0.9,1.0,276
late_probability_concat,test,temperature_scaled,HYP,0,0.0,0.1,746
late_probability_concat,test,temperature_scaled,HYP,1,0.1,0.2,404
late_probability_concat,test,temperature_scaled,HYP,2,0.2,0.30000000000000004,243
late_probability_concat,test,temperature_scaled,HYP,3,0.30000000000000004,0.4,173
late_probability_concat,test,temperature_scaled,HYP,4,0.4,0.5,135
late_probability_concat,test,temperature_scaled,HYP,5,0.5,0.6000000000000001,83
late_probability_concat,test,temperature_scaled,HYP,6,0.6000000000000001,0.7000000000000001,95
late_probability_concat,test,temperature_scaled,HYP,7,0.7000000000000001,0.8,84
late_probability_concat,test,temperature_scaled,HYP,8,0.8,0.9,92
late_probability_concat,test,temperature_scaled,HYP,9,0.9,1.0,143
