model_name,feature,attribution_mean_abs,attribution_signed_mean,rank
structured_mlp,QRS_Dur_aVR_iqr,0.0846002921462059,-0.0005120106507092714,81
structured_mlp,PQ_Int_V3,0.0831967368721962,-0.04085082188248634,82
structured_mlp,T_Amp_aVF_iqr,0.08150814846158028,-0.012338055297732353,83
structured_mlp,P_DurFull_V2,0.08117071073502302,0.002433139830827713,84
structured_mlp,QT_IntCorr_V2,0.08092666169007619,0.0039183798944577575,85
structured_mlp,P_Morph_V2_iqr,0.08061844110488892,-0.0414806492626667,86
structured_mlp,P_Amp_II,0.0797496810555458,-0.002528222743421793,87
structured_mlp,QRS_Dur_V6_iqr,0.07955863326787949,0.01940055377781391,88
structured_mlp,T_Amp_V2,0.07939666137099266,0.011874794960021973,89
structured_mlp,T_Amp_I_iqr,0.0792875587940216,-0.011910287663340569,90
structured_mlp,P_Amp_aVF,0.07897068560123444,0.0009668603597674519,91
structured_mlp,P_DurFull_III,0.07862389832735062,0.006676574237644672,92
structured_mlp,QRS_Dur_V5,0.07821192406117916,-0.04110257886350155,93
structured_mlp,P_Morph_aVL_iqr,0.07799739390611649,0.009354443289339542,94
structured_mlp,QT_Int_V5,0.07672977447509766,0.00043491707765497267,95
structured_mlp,P_DurFull_V5_iqr,0.07654791325330734,0.016188439214602113,96
structured_mlp,RR_Mean_Global,0.07560514658689499,-0.01612471416592598,97
structured_mlp,T_Amp_V4,0.07525108009576797,-0.0005822942475788295,98
structured_mlp,Q_Amp_aVR,0.07432863116264343,0.01389305479824543,99
structured_mlp,QT_Int_Global_iqr,0.07394390553236008,0.03727888688445091,100
structured_mlp,P_Amp_III,0.07312928885221481,0.021907871589064598,101
structured_mlp,T_DurFull_II_iqr,0.07297940800587337,0.0007269218331202865,102
structured_mlp,PR_Int_aVR,0.07205018401145935,-0.002003319561481476,103
structured_mlp,QT_Int_aVR,0.07194101810455322,0.019942643120884895,104
structured_mlp,T_Amp_V5,0.07038801163434982,-0.021170929074287415,105
structured_mlp,PQ_Int_Global,0.06991814449429512,-0.007537998259067535,106
structured_mlp,ST_Elev_I,0.06837034970521927,-0.022980084642767906,107
structured_mlp,Q_Amp_III_iqr,0.06657359004020691,-0.051390696316957474,108
structured_mlp,Q_Amp_V4,0.06593137234449387,-0.04050624743103981,109
structured_mlp,ST_Elev_V5,0.0657297745347023,-0.055916640907526016,110
structured_mlp,T_DurFull_V6,0.0655284896492958,-0.011414225213229656,111
structured_mlp,P_DurFull_aVR,0.06406048685312271,0.03632541745901108,112
structured_mlp,T_DurFull_II,0.06214446946978569,0.01165219396352768,113
structured_mlp,QT_Int_V6_iqr,0.06117093563079834,-0.040639717131853104,114
structured_mlp,T_DurFull_V5,0.059754857793450356,-0.02615037700161338,115
structured_mlp,QT_Int_III_iqr,0.059474002569913864,-0.011991184204816818,116
structured_mlp,P_Amp_V3,0.05884372070431709,-0.033244017511606216,117
structured_mlp,P_Morph_III_iqr,0.05863943696022034,0.007130383048206568,118
structured_mlp,T_DurFull_III_iqr,0.057703327387571335,-0.02170654945075512,119
